time,seconds_elapsed,z,y,x
1773205036292238800,0.05723876953125,0.2806207759320736,-0.022812720310688,0.1997068720474839
1773205036302290000,0.0672900390625,0.3180453744411468,-0.0221387665718793,0.2137669067830778
1773205036312342000,0.077342041015625,0.3223153068453073,-0.0046732525080442,0.1729621277838014
1773205036322392800,0.087392822265625,0.332879370957613,-0.0433639254301786,0.0987514295985922
1773205036332445000,0.09744482421875,0.3515338025450706,-0.018206103298068,0.0954333728254772
1773205036342496000,0.10749609375,0.3372971873998642,-0.00033551556468,0.1482349430207628
1773205036352546800,0.117546875,0.2998608984529972,-0.0072819737017154,0.0871213528231251
1773205036362599000,0.127598876953125,0.2770318115293979,0.0414724125951528,-0.1725305496998131
1773205036372650000,0.13764990234375,0.3021165684252977,0.0729547615736723,-0.1960385953309014
1773205036382701800,0.147701904296875,0.3827735749393701,0.0044435354053974,-0.1562563643123954
1773205036392753000,0.1577529296875,0.5097112711131573,0.3294733619064092,-0.7942245975043624
1773205036402804700,0.1678046875,0.624126170322299,0.3180161483466625,-0.8702604470238089
1773205036412855800,0.177855712890625,0.634838702994585,0.2291197212755679,-0.5350332708310336
1773205036422908200,0.187908203125,0.2514005266666412,0.427405328348279,-0.5165682243358344
1773205036432958700,0.197958740234375,-0.0652104310572147,0.4052946188271045,-0.390016531804949
1773205036443011000,0.208010986328125,0.1609995402514934,0.2378133153408765,-0.1006283750521484
1773205036453062100,0.218062255859375,0.1425719031572341,0.2723153044015169,0.1494604753608815
1773205036463114000,0.228114013671875,0.0834445914059877,0.4233014001607895,-0.1261303435799665
1773205036473165000,0.2381650390625,0.0555173045605421,0.5463485186368227,-0.5447382338959723
1773205036483217000,0.248216796875,-0.0311357274979352,0.42158465937078,-0.3724085405305027
1773205036493268000,0.25826806640625,-0.184532976052165,0.5036901111274957,-0.3599995792038739
1773205036503320000,0.268320068359375,-0.3573211537748575,0.6010363866358995,-0.228910407640133
1773205036513371000,0.278370849609375,-0.574298601835966,0.6586176379889249,-0.2255627229137346
1773205036523423000,0.288423095703125,-0.7626146035581827,0.7370341720998287,-0.2374466922518797
1773205036533474000,0.29847412109375,-0.8724766617685555,0.8182020507454871,-0.1102228452136274
1773205036543526000,0.30852587890625,-1.0528390741378069,0.9018921413451432,0.0709151820374652
1773205036553577000,0.318576904296875,-1.2313269248068333,0.9395119701653718,0.1539527270125225
1773205036563628800,0.32862890625,-1.1380366466909646,0.9893903920561076,0.2688041544754058
1773205036573679900,0.338679931640625,-0.9870213248372076,1.1109610082387924,0.3825316559422761
1773205036583732000,0.34873193359375,-0.8431272331655025,1.2776239810794592,0.4802876812953501
1773205036593782800,0.35878271484375,-0.5252858568638563,1.3707359800189731,0.5552427863733843
1773205036603835000,0.3688349609375,-0.2499550040334463,1.438188052523136,0.5121839448370039
1773205036613886000,0.378885986328125,-0.0437228218704462,1.6145406447291373,0.4843087169723585
1773205036623937800,0.388937744140625,-0.0681008918017149,1.7099515682607889,0.4407064892742782
1773205036633988900,0.39898876953125,-0.3484691542774438,1.706305320712924,0.4027889196164906
1773205036644041000,0.409041015625,-0.8526081782162189,1.4988602556288242,0.2009658591326326
1773205036654092000,0.419092041015625,-1.4257581945389508,1.1544991211920976,-0.0583320697203278
1773205036664144100,0.42914404296875,-2.0620126095503566,0.9232055630087852,-0.165185301503539
1773205036674195000,0.43919482421875,-2.5796768854945897,0.8023878110200167,-0.1113867835596203
1773205036684247000,0.4492470703125,-2.63609260019958,0.7818249154627323,-0.0845038912005722
1773205036694298000,0.459298095703125,-2.4370038600504396,0.862764830571413,-0.2503372813493013
1773205036704350000,0.469349853515625,-2.243354096084833,0.8575047180861234,-0.540333203870058
1773205036714401000,0.479401123046875,-2.040672884401679,0.8955337122291326,-0.7654904512554407
1773205036724452000,0.4894521484375,-3.90450217821002,1.0399544581234454,-0.4191610854856669
1773205036734504000,0.49950390625,-3.4138533349633216,0.8497329150408506,-0.4937469553925097
1773205036744555000,0.509554931640625,-2.094132671910524,0.8895546378195285,0.2533557523876428
1773205036754606800,0.51960693359375,-1.803281593865156,-0.0233481423616409,0.7607895800881087
1773205036764658000,0.529657958984375,-1.0314911656826733,-0.6087988373309373,0.7437864228390156
1773205036774710000,0.5397099609375,-0.8881377567589283,-1.1268582500725983,1.194153524579853
1773205036784760800,0.5497607421875,0.1340279466956853,-1.290629008603096,0.6381412516713142
1773205036794813000,0.55981298828125,0.5116881241440773,-0.5523094728678465,-0.1500225114241242
1773205036804864000,0.569864013671875,0.7273965751826763,0.018362755164504,-1.145721940496564
1773205036814915800,0.579915771484375,1.2402490669310091,0.255522575032711,-1.3306560446955262
1773205036824967000,0.589966796875,0.1141185466110706,-0.1367331140011549,-0.7812311873532831
1773205036835018800,0.600018798828125,-1.4891694672197102,-0.5388707301020622,0.0323258140653371
1773205036845069800,0.61006982421875,-1.667691804680228,-0.7970780141741037,0.4497092223539948
1773205036855122000,0.620121826171875,-0.9041741148024796,-1.3121177868336438,0.8518911159880459
1773205036865172700,0.6301728515625,-0.1351204181075096,-2.1662831313639876,1.4141767700776458
1773205036875224800,0.640224853515625,0.7368640762299299,-3.092976536488533,1.7634800370916723
1773205036885276000,0.65027587890625,0.5839665938913822,-2.7564222764104604,1.6144547200113537
1773205036895327700,0.66032763671875,0.5944540856361389,-1.4508061265558003,1.608113680421561
1773205036905378800,0.67037890625,0.176276604360342,-0.3587877191960811,1.6631613216437398
1773205036915431000,0.680430908203125,0.7475935600370168,0.8183879287064075,0.7772957476004958
1773205036925481700,0.690481689453125,2.1022341453015803,2.180220471301675,0.0660455667071044
1773205036935533800,0.700533935546875,2.665492882207036,1.5523685584545135,-0.9842068519383668
1773205036945585000,0.7105849609375,3.41423882714957,0.8825631714969873,-2.977407498808205
1773205036955636700,0.72063671875,3.959357511730492,1.7066168708801268,-2.7465000173330307
1773205036965687800,0.730687744140625,3.4332892723172903,1.040287051078677,-0.8232521737419068
1773205036975739600,0.74073974609375,2.117570246121287,0.1465039819091558,-0.0703639048302546
1773205036985790700,0.750790771484375,1.1574421889066695,-0.0254985983937978,0.4218958076791838
1773205036995842800,0.7608427734375,0.7735247046291828,0.00753448715806,0.4609180871758609
1773205037005894000,0.770893798828125,0.0576493481531739,-0.1643739851206541,0.099670809465833
1773205037015946000,0.780946044921875,-1.101429502044618,-0.0628688363671302,-0.317303433500044
1773205037025996800,0.790996826171875,-1.7104598100438713,-0.0077846625268459,-0.1887354692433029
1773205037036048000,0.8010478515625,-2.415684008646011,0.3055973962783813,0.6523524401143193
1773205037046100000,0.811099853515625,-2.9821766129061578,1.577498323535919,0.5837877667257562
1773205037056151000,0.821151123046875,-3.2742502184838056,2.2695494445711373,-0.2952363804575055
1773205037066203000,0.831202880859375,-3.54214887548685,2.112011442950368,-0.8144800345476716
1773205037076254000,0.84125390625,-3.182045397517085,2.6570623229920862,-0.6954954162701964
1773205037086305800,0.851305908203125,-2.356776477125287,3.3047219291150567,-0.373428238967061
1773205037096356900,0.86135693359375,-1.5910054553627966,3.779626090741157,-0.464119367435202
1773205037106409000,0.871408935546875,-0.9621744683504104,3.642998190680146,-0.6161594292268157
1773205037116459800,0.881459716796875,-0.7934533939361572,3.467576157322526,0.0010814385611563
1773205037126511900,0.891511962890625,-0.255669874548912,3.129569360348582,0.8243043862085789
1773205037136563000,0.90156298828125,-0.3095101858079433,1.3855366587877274,1.754243860582262
1773205037146614800,0.91161474609375,0.3771685945391654,0.6502998914986848,2.2113972614623605
1773205037156665900,0.921665771484375,3.556178569883108,0.0647819765120744,1.6359224554538725
1773205037166717700,0.9317177734375,6.5540522258758545,-0.6794669492721557,0.1408545047800987
1773205037176768800,0.941768798828125,8.93322699729204,-1.7132938644260167,-0.392413436878845
1773205037186820900,0.95182080078125,6.612339579671621,-2.4689924049854275,0.81284644199647
1773205037196871700,0.96187158203125,5.3598915409028525,-2.929036851131916,1.716135809853673
1773205037206923800,0.971923828125,5.255041173374653,-3.172080468341708,0.4884652886625379
1773205037216974800,0.981974853515625,4.2803146819651126,-2.3444985948324204,-0.2278465595345944
1773205037227027000,0.99202685546875,1.6512227543078362,-1.284246614089608,-0.7114020104542375
1773205037237078000,1.002078125,1.5252220467232167,-0.9090396750122308,-1.4049160436488688
1773205037247129900,1.0121298828125,2.5865140380382536,-0.4629296461939811,-2.268044885227084
1773205037257181000,1.022180908203125,3.333032370059192,0.059555181774497,-1.2133132753409444
1773205037267232800,1.032232666015625,1.141925616953522,0.5688426745176315,0.58496605325751
1773205037277283800,1.042283935546875,-1.1635248698212206,0.8153373089641333,2.2203408847659825
1773205037287335000,1.0523349609375,-1.275847765187174,1.5227765532672404,1.2724383951351046
1773205037297387000,1.062386962890625,0.2421358547151088,1.1907961769759654,-0.3667522683344781
1773205037307437800,1.072437744140625,0.2969322976551949,0.941225788345933,0.5390926292244345
1773205037317490000,1.082489990234375,-0.1936998867176473,0.3101297790110111,0.7087826948013156
1773205037327541000,1.092541015625,-0.2094634191691875,-0.0934714799016714,-0.0724838195936754
1773205037337592800,1.1025927734375,-0.9086090285100042,0.0827677150577306,-0.9041397741414606
1773205037347644000,1.112643798828125,-1.7235096996225416,-0.3014034517198801,-0.542070183730498
1773205037357695700,1.12269580078125,-1.2067735713738947,-0.2866939583659172,-0.3440778970485553
1773205037367746800,1.132746826171875,-0.9678632545765488,0.1452355694085359,-0.6561052898418158
1773205037377799000,1.142798828125,-0.4203543138582259,0.5575818603128194,-1.821524083650857
1773205037387849700,1.152849609375,0.0319032047390937,0.273256969165802,-1.8160273859307168
1773205037397901800,1.16290185546875,0.2473835461102426,0.1190361292690038,-0.8763058646678924
1773205037407953000,1.172952880859375,0.4257388564407825,0.1259551148772239,-0.230708068179246
1773205037418004700,1.183004638671875,0.3691454470813274,-0.1467196704864501,-0.0021773623053915
1773205037428055800,1.193055908203125,-0.4554525883115827,-1.4899515575081108,-1.1602768278107047
