time,seconds_elapsed,z,y,x
1776828802569287200,213.844287109375,-0.0428954311355948,-0.168665544834733,-0.0508241783082485
1776828802579337200,213.85433715820312,-0.0022422259688377,-0.0832516991823911,-0.0610202858909964
1776828802589388000,213.8643879394531,-0.0287605227991938,0.0374187532901763,-0.0581920767277479
1776828802599439000,213.87443920898437,-0.0408940281853079,0.124813543626666,-0.0197349203005433
1776828802609490200,213.884490234375,-0.0414668596372008,0.1534685602247714,-0.0165495682626962
1776828802619541200,213.8945412597656,-0.0556134584113955,0.1088338842064142,-0.0399776439927518
1776828802629591300,213.90459130859375,-0.0233574947118759,0.0166331548929214,-0.0868894711628556
1776828802639642000,213.91464208984377,0.0504383938610553,-0.0748667326748371,-0.1145284425862133
1776828802649693000,213.92469287109375,0.1048702412724494,-0.1530278307199478,-0.1038385601371526
1776828802659744000,213.9347438964844,0.1199050210580229,-0.1401525670558214,-0.1047017528377473
1776828802669795000,213.94479516601564,0.1904828243672847,-0.0910305164903402,-0.0895291720166802
1776828802679845000,213.95484521484377,0.2092518222451209,-0.0591851794183254,-0.0414355877161026
1776828802689896200,213.96489624023437,0.1488099207639694,-0.0064209729582071,-0.0103223643109202
1776828802699947000,213.9749470214844,0.0968248819828033,-0.0140174194365739,0.0217177646808326
1776828802709998000,213.984998046875,-0.017314707416296,-0.0657826779872179,0.0353039530932903
1776828802720049200,213.99504907226563,-0.1140250231087207,-0.1368517719447612,0.0570937600970268
1776828802730099200,214.00509912109376,-0.1397764272198081,-0.1610012938171625,0.0370690630696713
1776828802740150300,214.015150390625,-0.1334849258601665,-0.1085796171844005,0.0095963881239295
1776828802750201300,214.0252014160156,-0.0955234439954161,-0.0164922851175069,0.0100203126244246
1776828802760252000,214.035251953125,-0.0210617849901318,0.0577519317448139,0.0005047346517443
1776828802770302000,214.04530200195313,0.0709197486147284,0.0850882669597864,0.0025052608191967
1776828802780353000,214.05535302734376,0.1691314087808132,0.0489706593960523,-0.022062048073858
1776828802790404000,214.0654040527344,0.199930451670289,0.0551402879416942,-0.010917699855566
1776828802800455200,214.075455078125,0.1339522511109709,0.0282575417131185,-0.0207831141792237
1776828802810506000,214.08550610351563,0.0100908936426043,-0.0483902291595935,-0.0234239840768277
1776828802820556300,214.09555639648437,-0.0839645236268639,-0.0925350758343935,0.0084156539067626
1776828802830607000,214.1056071777344,-0.1203203238606452,-0.0994037925601005,0.0730151134587824
1776828802840658200,214.115658203125,-0.1081730822101235,-0.032234628650546,0.0913916048876941
1776828802850709200,214.12570922851563,-0.0370513812825083,0.0143161101222038,0.0458446363300085
1776828802860760300,214.13576025390623,0.044247138005495,0.0384486808598041,0.0277056069187819
1776828802870810000,214.14581005859375,0.0696139267131686,0.0738555098056793,-0.0095576635487377
1776828802880861000,214.15586083984377,-0.0744412007391452,0.0941951180011033,-0.0754183752082288
1776828802890912000,214.165912109375,0.0573418896391987,0.02551321144104,-0.1016920496277511
1776828802900963000,214.1759631347656,0.1808440584063529,-0.0972644424438476,-0.1049529511198401
1776828802911014100,214.18601416015625,-0.0870972686946392,-0.1152881749123334,-0.1929464380018413
1776828802921064200,214.1960642089844,-0.0211526781439781,-0.0628255817472934,-0.0892583922512829
1776828802931115300,214.206115234375,0.1802674275621771,-0.0565220976889133,-0.0007870587244629
1776828802941166000,214.216166015625,0.2076850113198161,0.0183007958441972,-0.0121884504437446
1776828802951217200,214.2262170410156,0.0735161948487162,0.1380804369568824,-0.0245616098046302
1776828802961268200,214.23626831054688,0.0461772292852401,0.1621346817612648,-0.0166224873684346
1776828802971318000,214.24631811523437,0.0580570521712303,0.0504623592585325,-0.0466626747146248
1776828802981369000,214.256369140625,0.0060915948733687,-0.0241553670912981,-0.0660159022212028
1776828802991420000,214.266419921875,0.0193181561931967,-0.0865489871621131,-0.0330604119502007
1776828803001471000,214.27647094726564,0.0018386136040091,-0.1536766500174999,-0.0014532675482332
1776828803011522000,214.28652197265623,-0.0226338566124439,-0.1624830568075179,0.0379839859575033
1776828803021572000,214.29657202148437,0.0032031799554824,-0.1117763673990964,0.0039712417185306
1776828803031623200,214.306623046875,0.027827625863254,-0.0555909543186426,-0.0443242948949337
1776828803041674200,214.31667431640625,0.0185994865298271,-0.0438771356493234,-0.0478027846604585
1776828803051725000,214.32672509765624,0.0005345452681183,-0.0291045139312744,-0.0694922000296413
1776828803061776100,214.3367761230469,0.0192100196436047,-0.0428232426822185,-0.0686760613411665
1776828803071826200,214.346826171875,0.0355929991677403,-0.0973334160268306,-0.0661519496910274
1776828803081877200,214.3568771972656,0.0341994989827275,-0.0759118578135967,-0.0362628612533211
1776828803091928000,214.36692797851563,0.0527159834042191,-0.0517699347257614,-0.0141451374694705
1776828803101979100,214.3769792480469,0.084227266216278,-0.0049567456245422,0.0269943899095058
1776828803112030000,214.38703002929688,0.023336744184792,0.0380956296384334,0.0160192607782781
1776828803122080000,214.397080078125,-0.132848089261353,0.0752484254688024,-0.0288069922894239
1776828803132131000,214.40713110351564,0.0140188807412981,0.0038619361251592,-0.0055216860309243
1776828803142182100,214.41718212890623,0.1162523437693715,-0.0974368764013051,0.0031780455142259
